video_name,frame,right_elbow_angle,left_elbow_angle,right_knee_bend,left_knee_bend,label
bad_mistakes_00001.mp4,8921,165.95,161.59,178.8,174.65,0
bad_mistakes_00001.mp4,8922,167.66,162.31,178.95,174.14,0
bad_mistakes_00001.mp4,8923,157.56,154.72,179.83,174.88,0
bad_mistakes_00001.mp4,8924,156.86,152.22,179.59,175.27,0
bad_mistakes_00001.mp4,8925,159.88,138.42,179.37,175.78,0
bad_mistakes_00001.mp4,8926,169.58,131.24,177.03,179.55,0
bad_mistakes_00001.mp4,8927,144.63,117.08,178.51,179.76,0
bad_mistakes_00001.mp4,8930,53.87,164.68,174.54,176.92,0
bad_mistakes_00001.mp4,8931,42.62,156.09,168.25,172.44,0
bad_mistakes_00001.mp4,8932,168.93,157.77,167.78,170.58,0
bad_mistakes_00001.mp4,8933,168.42,148.51,168.83,173.88,0
bad_mistakes_00001.mp4,8938,160.3,150.0,157.46,177.14,0
bad_mistakes_00001.mp4,8939,161.18,148.22,169.35,175.2,0
bad_mistakes_00001.mp4,8940,162.59,149.8,168.44,172.42,0
bad_mistakes_00001.mp4,8941,158.08,150.13,169.33,169.29,0
bad_mistakes_00001.mp4,8942,153.33,152.59,170.11,163.9,0
bad_mistakes_00001.mp4,8943,150.58,154.77,170.92,161.51,0
bad_mistakes_00001.mp4,8944,149.72,160.57,171.49,161.29,0
bad_mistakes_00001.mp4,8945,148.09,160.76,171.77,163.66,0
bad_mistakes_00001.mp4,8946,149.23,160.52,171.74,162.87,0
bad_mistakes_00001.mp4,8947,30.06,160.56,172.69,166.4,0
bad_mistakes_00001.mp4,8948,110.68,149.35,152.34,169.23,0
bad_mistakes_00001.mp4,8949,127.41,141.13,143.74,175.31,0
bad_mistakes_00001.mp4,8950,143.28,0.0,111.48,165.97,0
bad_mistakes_00001.mp4,8956,153.36,145.51,173.69,161.4,0
bad_mistakes_00001.mp4,8957,135.72,143.1,174.22,163.52,0
bad_mistakes_00001.mp4,8958,125.69,148.1,168.75,159.32,0
bad_mistakes_00001.mp4,8959,117.1,114.44,166.28,165.05,0
bad_mistakes_00001.mp4,8960,124.15,130.26,159.67,156.52,0
bad_mistakes_00001.mp4,8961,128.69,131.04,157.62,153.36,0
bad_mistakes_00001.mp4,8962,136.2,133.91,157.91,152.04,0
bad_mistakes_00001.mp4,8963,134.19,149.89,157.82,150.73,0
bad_mistakes_00001.mp4,8964,150.79,0.0,152.89,142.0,0
bad_mistakes_00001.mp4,8965,144.32,0.0,153.64,140.18,0
bad_mistakes_00001.mp4,8966,160.82,0.0,154.82,143.49,0
bad_mistakes_00001.mp4,8967,175.58,0.0,153.45,145.29,0
bad_mistakes_00001.mp4,8968,168.7,133.3,152.62,149.5,0
bad_mistakes_00001.mp4,8969,152.35,131.27,154.87,149.96,0
bad_mistakes_00001.mp4,8970,145.3,121.57,155.52,152.27,0
bad_mistakes_00001.mp4,8971,155.99,120.55,155.54,153.86,0
bad_mistakes_00001.mp4,8972,171.21,82.61,157.09,153.77,0
bad_mistakes_00001.mp4,8973,168.86,62.31,158.21,152.07,0
bad_mistakes_00001.mp4,8974,132.72,0.0,156.96,151.45,0
bad_mistakes_00001.mp4,8975,107.45,0.0,156.54,150.87,0
bad_mistakes_00001.mp4,8976,103.46,0.0,158.79,151.01,0
bad_mistakes_00001.mp4,8977,94.73,0.0,157.34,150.17,0
bad_mistakes_00001.mp4,8978,90.73,0.0,158.51,149.9,0
bad_mistakes_00001.mp4,8979,100.5,0.0,160.12,149.31,0
bad_mistakes_00001.mp4,8980,91.59,0.0,161.25,149.29,0
bad_mistakes_00001.mp4,8981,93.71,0.0,161.13,149.04,0
bad_mistakes_00001.mp4,8982,98.94,121.53,161.92,149.36,0
bad_mistakes_00001.mp4,8983,97.96,0.0,161.19,149.19,0
bad_mistakes_00001.mp4,8984,95.37,0.0,160.68,148.14,0
bad_mistakes_00001.mp4,8985,96.25,0.0,160.68,147.16,0
bad_mistakes_00001.mp4,8986,88.49,0.0,160.7,147.19,0
bad_mistakes_00001.mp4,8987,83.75,0.0,160.69,146.49,0
bad_mistakes_00001.mp4,8988,64.75,0.0,148.8,136.47,0
bad_mistakes_00001.mp4,8989,25.38,82.74,161.37,154.61,0
bad_mistakes_00001.mp4,8990,155.16,168.74,173.67,170.74,0
bad_mistakes_00001.mp4,9084,52.33,66.45,145.73,162.26,0
bad_mistakes_00001.mp4,9085,44.67,66.5,150.19,163.35,0
bad_mistakes_00001.mp4,9086,43.93,65.39,149.2,162.57,0
bad_mistakes_00001.mp4,9087,50.73,66.4,142.48,160.22,0
bad_mistakes_00001.mp4,9096,35.83,79.67,142.57,158.02,0
bad_mistakes_00001.mp4,9097,29.92,78.9,144.35,157.63,0
bad_mistakes_00001.mp4,9098,28.28,77.45,143.93,157.2,0
bad_mistakes_00001.mp4,9099,23.13,78.77,147.73,156.98,0
bad_mistakes_00001.mp4,9100,22.84,80.16,152.73,156.02,0
bad_mistakes_00001.mp4,9101,23.21,80.38,154.26,156.58,0
bad_mistakes_00001.mp4,9102,20.7,81.17,153.92,157.21,0
bad_mistakes_00001.mp4,9103,24.91,84.84,155.15,157.62,0
bad_mistakes_00001.mp4,9104,28.69,100.57,154.9,158.69,0
bad_mistakes_00001.mp4,9105,36.98,120.52,152.53,159.47,0
bad_mistakes_00001.mp4,9106,50.27,129.26,152.34,159.71,0
bad_mistakes_00001.mp4,9107,66.88,136.8,153.49,159.56,0
bad_mistakes_00001.mp4,9108,57.01,138.0,153.66,159.17,0
bad_mistakes_00001.mp4,9109,57.71,124.38,152.4,158.6,0
bad_mistakes_00001.mp4,9110,37.53,111.1,153.21,158.68,0
bad_mistakes_00001.mp4,9111,37.4,104.65,151.46,159.17,0
bad_mistakes_00001.mp4,9112,32.08,105.08,150.62,159.66,0
bad_mistakes_00001.mp4,9113,29.32,111.34,150.68,160.11,0
bad_mistakes_00001.mp4,9114,24.81,117.32,151.75,160.63,0
bad_mistakes_00001.mp4,9115,24.46,115.96,153.85,160.74,0
bad_mistakes_00001.mp4,9116,19.42,116.02,156.14,160.37,0
bad_mistakes_00001.mp4,9117,19.28,111.26,157.09,160.3,0
bad_mistakes_00001.mp4,9118,20.11,110.49,159.22,160.23,0
bad_mistakes_00001.mp4,9119,20.05,109.98,160.4,159.97,0
bad_mistakes_00001.mp4,9120,21.12,113.93,157.66,159.7,0
bad_mistakes_00001.mp4,9121,20.71,124.22,159.11,159.07,0
bad_mistakes_00001.mp4,9122,20.94,135.45,161.28,158.58,0
bad_mistakes_00001.mp4,9123,22.4,130.9,159.74,158.55,0
bad_mistakes_00001.mp4,9124,22.34,123.11,160.78,158.27,0
bad_mistakes_00001.mp4,9125,22.23,119.75,163.76,158.46,0
bad_mistakes_00001.mp4,9126,23.15,110.07,160.83,159.38,0
bad_mistakes_00001.mp4,9127,23.06,98.98,159.37,159.55,0
bad_mistakes_00001.mp4,9128,20.51,93.06,157.94,159.33,0
bad_mistakes_00001.mp4,9129,19.99,88.97,157.17,158.97,0
bad_mistakes_00001.mp4,9130,16.66,66.3,157.78,161.86,0
bad_mistakes_00001.mp4,9131,12.28,35.59,159.28,163.8,0
bad_mistakes_00001.mp4,9132,55.73,97.85,160.57,168.02,0
bad_mistakes_00001.mp4,9133,158.17,139.59,162.45,173.91,0
bad_mistakes_00001.mp4,9134,161.54,156.8,162.76,177.67,0
bad_mistakes_00001.mp4,9135,157.07,156.01,160.13,176.25,0
bad_mistakes_00001.mp4,9136,151.35,154.48,165.67,175.42,0
bad_mistakes_00001.mp4,9137,151.22,153.61,167.5,174.73,0
bad_mistakes_00001.mp4,9138,154.29,152.9,167.02,174.37,0
bad_mistakes_00001.mp4,9139,155.8,153.6,165.46,173.26,0
bad_mistakes_00001.mp4,9140,157.64,152.44,168.24,172.8,0
bad_mistakes_00001.mp4,9141,161.3,151.58,167.16,172.29,0
bad_mistakes_00001.mp4,9142,164.02,152.31,165.02,172.48,0
bad_mistakes_00001.mp4,9143,162.78,152.54,166.31,171.28,0
bad_mistakes_00001.mp4,9144,163.82,152.6,166.8,171.85,0
bad_mistakes_00001.mp4,9145,170.26,154.32,166.9,171.84,0
bad_mistakes_00001.mp4,9146,167.11,155.16,168.01,171.86,0
bad_mistakes_00001.mp4,9147,164.22,153.93,167.57,171.71,0
bad_mistakes_00001.mp4,9148,166.0,154.1,167.08,172.18,0
bad_mistakes_00001.mp4,9149,164.97,153.61,165.53,171.98,0
bad_mistakes_00001.mp4,9150,165.31,150.46,164.1,171.31,0
bad_mistakes_00001.mp4,9151,163.16,145.58,160.86,170.4,0
bad_mistakes_00001.mp4,9152,162.15,142.5,160.7,170.17,0
bad_mistakes_00001.mp4,9153,29.59,141.24,159.46,169.6,0
bad_mistakes_00001.mp4,9154,33.33,138.11,158.93,167.89,0
bad_mistakes_00001.mp4,9155,44.94,137.6,160.78,165.28,0
bad_mistakes_00001.mp4,9156,31.2,140.62,161.87,163.69,0
bad_mistakes_00001.mp4,9157,39.84,140.3,159.6,161.2,0
bad_mistakes_00001.mp4,9158,31.11,139.34,159.72,159.3,0
bad_mistakes_00001.mp4,9159,37.28,140.33,158.84,158.28,0
bad_mistakes_00001.mp4,9160,147.31,138.21,147.44,158.84,0
bad_mistakes_00001.mp4,9161,151.42,136.7,140.48,158.49,0
bad_mistakes_00001.mp4,9162,153.36,138.97,143.86,159.01,0
bad_mistakes_00001.mp4,9163,156.72,139.56,136.35,160.09,0
bad_mistakes_00001.mp4,9164,158.7,140.32,134.21,161.28,0
bad_mistakes_00001.mp4,9165,159.12,142.6,146.91,162.52,0
bad_mistakes_00001.mp4,9166,155.65,144.22,153.13,162.83,0
bad_mistakes_00001.mp4,9167,152.43,144.13,149.28,162.41,0
bad_mistakes_00001.mp4,9168,149.07,145.33,158.15,162.73,0
bad_mistakes_00001.mp4,9169,148.34,145.59,161.31,162.39,0
bad_mistakes_00001.mp4,9170,147.86,146.0,163.23,161.87,0
bad_mistakes_00001.mp4,9171,148.79,146.35,164.39,161.67,0
bad_mistakes_00001.mp4,9172,148.84,146.39,166.84,160.65,0
bad_mistakes_00001.mp4,9173,147.92,146.22,164.41,158.39,0
bad_mistakes_00001.mp4,9174,145.68,146.16,163.17,155.93,0
bad_mistakes_00001.mp4,9175,142.55,145.78,159.92,153.29,0
bad_mistakes_00001.mp4,9176,140.1,145.1,157.57,149.71,0
bad_mistakes_00001.mp4,9177,139.48,144.89,150.77,147.44,0
bad_mistakes_00001.mp4,9178,144.1,145.05,151.34,150.06,0
bad_mistakes_00001.mp4,9179,145.87,144.45,164.1,161.53,0
bad_mistakes_00001.mp4,9180,149.31,144.56,161.34,163.74,0
bad_mistakes_00001.mp4,9183,170.42,142.93,170.03,170.3,0
bad_mistakes_00001.mp4,9184,170.87,144.03,164.49,163.95,0
bad_mistakes_00001.mp4,9185,171.37,144.43,165.25,163.53,0
bad_mistakes_00001.mp4,9186,156.99,145.82,160.23,161.26,0
bad_mistakes_00001.mp4,9187,153.07,143.52,167.9,165.43,0
bad_mistakes_00001.mp4,9188,179.14,139.01,171.9,169.27,0
bad_mistakes_00001.mp4,9206,160.66,149.8,173.78,179.56,0
bad_mistakes_00001.mp4,9207,163.91,147.09,171.34,177.49,0
bad_mistakes_00001.mp4,9208,150.99,138.33,171.06,174.66,0
bad_mistakes_00001.mp4,9209,153.51,123.51,170.88,173.91,0
bad_mistakes_00001.mp4,9210,140.87,126.44,165.22,172.18,0
bad_mistakes_00001.mp4,9211,129.86,126.49,170.49,174.69,0
bad_mistakes_00001.mp4,9244,57.18,59.59,161.17,165.52,0
bad_mistakes_00001.mp4,9245,102.81,0.0,155.32,159.48,0
bad_mistakes_00001.mp4,9246,142.84,0.0,150.25,154.29,0
bad_mistakes_00001.mp4,9247,157.05,0.0,152.87,155.19,0
bad_mistakes_00001.mp4,9248,159.72,0.0,151.76,155.09,0
bad_mistakes_00001.mp4,9249,178.73,0.0,150.59,154.93,0
bad_mistakes_00001.mp4,9250,178.57,0.0,151.94,154.22,0
bad_mistakes_00001.mp4,9251,175.44,100.04,151.59,153.55,0
bad_mistakes_00001.mp4,9252,168.47,142.43,151.7,155.09,0
bad_mistakes_00001.mp4,9253,165.86,153.56,152.87,153.98,0
bad_mistakes_00001.mp4,9254,146.14,166.98,155.01,155.01,0
bad_mistakes_00001.mp4,9255,144.81,0.0,154.87,154.7,0
bad_mistakes_00001.mp4,9256,137.56,0.0,155.63,155.07,0
bad_mistakes_00001.mp4,9257,120.26,0.0,156.17,152.74,0
bad_mistakes_00001.mp4,9258,109.47,0.0,156.88,153.98,0
bad_mistakes_00001.mp4,9259,110.99,0.0,156.86,153.63,0
bad_mistakes_00001.mp4,9260,120.7,0.0,156.51,154.54,0
bad_mistakes_00001.mp4,9261,114.74,0.0,156.71,154.0,0
bad_mistakes_00001.mp4,9262,126.51,0.0,159.35,157.54,0
bad_mistakes_00001.mp4,9263,137.7,0.0,159.41,156.6,0
bad_mistakes_00001.mp4,9264,139.03,0.0,158.98,156.22,0
bad_mistakes_00001.mp4,9265,129.34,0.0,159.4,155.17,0
bad_mistakes_00001.mp4,9266,127.73,0.0,159.37,155.87,0
bad_mistakes_00001.mp4,9267,133.8,0.0,156.73,152.23,0
bad_mistakes_00001.mp4,9268,129.57,0.0,156.57,153.19,0
bad_mistakes_00001.mp4,9269,119.79,0.0,157.66,153.36,0
bad_mistakes_00001.mp4,9270,118.97,0.0,158.23,154.98,0
bad_mistakes_00001.mp4,9271,112.45,76.35,164.01,161.23,0
bad_mistakes_00001.mp4,9272,113.27,62.27,170.74,169.23,0
bad_mistakes_00001.mp4,9346,36.13,1.73,145.73,158.5,0
bad_mistakes_00001.mp4,9347,25.83,3.04,142.67,158.59,0
bad_mistakes_00001.mp4,9348,38.89,1.84,143.08,159.46,0
bad_mistakes_00001.mp4,9349,31.96,0.1,141.3,160.15,0
bad_mistakes_00001.mp4,9354,179.07,150.69,74.33,27.2,0
bad_mistakes_00002.mp4,447,103.98,168.1,161.24,172.52,0
bad_mistakes_00002.mp4,448,88.87,177.0,160.39,171.12,0
bad_mistakes_00002.mp4,449,78.33,173.72,159.32,169.89,0
bad_mistakes_00002.mp4,450,74.89,163.86,158.22,169.14,0
bad_mistakes_00002.mp4,451,74.41,163.42,158.65,169.07,0
bad_mistakes_00002.mp4,452,74.4,163.44,159.17,169.65,0
bad_mistakes_00002.mp4,453,74.36,163.87,159.64,169.48,0
bad_mistakes_00002.mp4,454,74.12,164.01,160.14,169.31,0
bad_mistakes_00002.mp4,455,74.8,164.62,160.54,169.3,0
bad_mistakes_00002.mp4,456,75.74,165.77,160.58,169.04,0
bad_mistakes_00002.mp4,457,76.04,166.36,160.69,168.56,0
bad_mistakes_00002.mp4,458,76.58,165.68,160.73,168.67,0
bad_mistakes_00002.mp4,459,76.84,165.3,160.69,168.68,0
bad_mistakes_00002.mp4,460,76.52,164.97,160.66,168.68,0
bad_mistakes_00002.mp4,461,76.05,164.91,160.76,168.68,0
bad_mistakes_00002.mp4,462,75.46,164.36,160.69,168.72,0
bad_mistakes_00002.mp4,463,74.52,164.91,160.56,168.78,0
bad_mistakes_00002.mp4,464,74.37,166.0,160.52,168.88,0
bad_mistakes_00002.mp4,465,74.5,167.7,159.79,168.87,0
bad_mistakes_00002.mp4,466,75.07,169.13,159.75,168.72,0
bad_mistakes_00002.mp4,467,75.28,171.42,159.91,168.33,0
bad_mistakes_00002.mp4,468,75.26,173.39,159.35,167.78,0
bad_mistakes_00002.mp4,469,73.85,173.71,158.34,167.14,0
bad_mistakes_00002.mp4,470,72.62,173.39,158.48,166.74,0
bad_mistakes_00002.mp4,471,72.7,170.1,157.21,166.84,0
bad_mistakes_00002.mp4,472,72.94,169.12,155.64,166.79,0
bad_mistakes_00002.mp4,473,73.15,168.63,155.95,166.96,0
bad_mistakes_00002.mp4,474,73.7,171.49,156.34,167.32,0
bad_mistakes_00002.mp4,475,74.36,171.7,155.68,167.29,0
bad_mistakes_00002.mp4,476,72.83,175.37,155.31,167.63,0
bad_mistakes_00002.mp4,477,70.9,174.72,156.31,167.9,0
bad_mistakes_00002.mp4,478,69.93,174.37,154.39,168.21,0
bad_mistakes_00002.mp4,479,69.69,172.13,153.46,168.24,0
bad_mistakes_00002.mp4,480,68.85,175.0,153.91,168.7,0
bad_mistakes_00002.mp4,481,68.26,176.38,154.38,168.05,0
bad_mistakes_00002.mp4,482,69.33,178.78,154.15,167.82,0
bad_mistakes_00002.mp4,483,69.35,176.44,154.16,167.78,0
bad_mistakes_00002.mp4,484,70.14,172.96,154.69,167.79,0
bad_mistakes_00002.mp4,485,70.64,171.02,155.24,167.79,0
bad_mistakes_00002.mp4,486,71.92,170.3,155.92,168.34,0
bad_mistakes_00002.mp4,487,72.03,171.5,155.73,168.54,0
bad_mistakes_00002.mp4,488,72.03,170.13,156.94,168.14,0
bad_mistakes_00002.mp4,489,70.98,169.87,156.81,167.94,0
bad_mistakes_00002.mp4,490,70.63,171.9,156.89,167.7,0
bad_mistakes_00002.mp4,491,68.64,172.6,155.86,167.27,0
bad_mistakes_00002.mp4,492,67.26,172.82,155.73,166.97,0
bad_mistakes_00002.mp4,495,68.14,170.69,155.7,167.32,0
bad_mistakes_00002.mp4,496,69.63,170.06,156.39,167.85,0
bad_mistakes_00002.mp4,497,71.19,166.96,156.94,168.19,0
bad_mistakes_00002.mp4,498,71.49,166.57,157.45,168.12,0
bad_mistakes_00002.mp4,499,71.0,167.47,157.5,168.3,0
bad_mistakes_00002.mp4,500,71.61,166.82,157.9,168.08,0
bad_mistakes_00002.mp4,501,71.1,165.05,158.45,168.12,0
bad_mistakes_00002.mp4,502,69.73,167.68,158.4,167.99,0
bad_mistakes_00002.mp4,503,68.87,169.67,157.91,168.19,0
bad_mistakes_00002.mp4,504,69.21,171.71,157.91,168.38,0
bad_mistakes_00002.mp4,505,69.69,173.09,157.23,168.01,0
bad_mistakes_00002.mp4,506,70.13,176.79,156.38,167.37,0
bad_mistakes_00002.mp4,507,70.55,179.93,155.88,167.41,0
bad_mistakes_00002.mp4,508,70.67,179.63,155.61,167.17,0
bad_mistakes_00002.mp4,509,71.11,178.79,155.88,167.31,0
bad_mistakes_00002.mp4,510,69.53,177.31,155.94,167.45,0
bad_mistakes_00002.mp4,511,69.24,179.44,156.08,167.68,0
bad_mistakes_00002.mp4,512,70.33,179.74,156.38,167.51,0
bad_mistakes_00002.mp4,513,70.89,177.57,156.93,167.91,0
bad_mistakes_00002.mp4,514,70.16,177.46,157.33,168.08,0
bad_mistakes_00002.mp4,515,71.04,177.16,157.32,168.37,0
bad_mistakes_00002.mp4,516,72.15,174.41,157.44,168.58,0
bad_mistakes_00002.mp4,517,70.7,174.69,157.15,168.47,0
bad_mistakes_00002.mp4,518,70.68,175.18,156.44,168.25,0
bad_mistakes_00002.mp4,519,70.1,175.12,155.13,168.04,0
bad_mistakes_00002.mp4,520,68.83,174.12,154.29,167.48,0
bad_mistakes_00002.mp4,521,67.98,177.35,153.75,167.2,0
bad_mistakes_00002.mp4,522,68.07,179.68,153.58,167.7,0
bad_mistakes_00002.mp4,523,66.88,177.98,154.14,167.92,0
bad_mistakes_00002.mp4,524,67.91,176.41,154.83,167.85,0
bad_mistakes_00002.mp4,525,67.67,174.44,155.78,168.05,0
bad_mistakes_00002.mp4,526,67.81,174.61,156.12,167.88,0
bad_mistakes_00002.mp4,527,68.56,172.42,156.59,167.62,0
bad_mistakes_00002.mp4,528,69.59,172.68,156.95,167.39,0
bad_mistakes_00002.mp4,529,70.03,171.05,156.59,167.25,0
bad_mistakes_00002.mp4,530,70.32,169.28,155.92,167.41,0
bad_mistakes_00002.mp4,531,69.38,167.85,155.51,167.42,0
bad_mistakes_00002.mp4,532,69.74,169.61,155.23,167.33,0
bad_mistakes_00002.mp4,533,69.72,168.77,154.19,167.07,0
bad_mistakes_00002.mp4,534,68.15,168.87,154.11,166.9,0
bad_mistakes_00002.mp4,535,69.08,169.11,154.32,166.98,0
bad_mistakes_00002.mp4,536,69.58,168.14,154.83,166.96,0
bad_mistakes_00002.mp4,537,69.57,166.91,154.74,167.2,0
bad_mistakes_00002.mp4,538,70.06,165.26,155.72,167.93,0
bad_mistakes_00002.mp4,539,71.42,165.07,155.85,168.01,0
bad_mistakes_00002.mp4,540,70.69,164.64,156.53,167.77,0
bad_mistakes_00002.mp4,541,70.13,167.57,156.56,167.99,0
bad_mistakes_00002.mp4,542,69.81,170.29,156.46,167.71,0
bad_mistakes_00002.mp4,543,68.48,171.48,156.09,167.24,0
bad_mistakes_00002.mp4,544,68.06,173.47,156.42,167.14,0
bad_mistakes_00002.mp4,545,67.18,174.88,155.33,166.91,0
bad_mistakes_00002.mp4,546,66.69,176.05,154.73,166.24,0
bad_mistakes_00002.mp4,547,66.0,176.92,154.65,166.26,0
bad_mistakes_00002.mp4,548,66.68,179.54,154.4,166.28,0
bad_mistakes_00002.mp4,549,66.94,179.3,153.77,166.9,0
bad_mistakes_00002.mp4,550,67.69,178.33,154.02,167.2,0
bad_mistakes_00002.mp4,551,68.16,178.33,154.36,168.34,0
bad_mistakes_00002.mp4,552,68.67,178.4,154.65,168.82,0
bad_mistakes_00002.mp4,553,69.65,177.98,154.83,169.0,0
bad_mistakes_00002.mp4,554,69.92,176.1,155.08,168.83,0
bad_mistakes_00002.mp4,555,71.32,175.54,154.95,168.45,0
bad_mistakes_00002.mp4,556,72.33,174.91,154.1,167.18,0
bad_mistakes_00002.mp4,557,73.04,174.77,153.39,166.84,0
bad_mistakes_00002.mp4,558,72.43,174.18,152.74,166.34,0
bad_mistakes_00002.mp4,559,72.81,173.63,152.7,165.96,0
bad_mistakes_00002.mp4,560,72.42,172.24,152.93,166.6,0
bad_mistakes_00002.mp4,561,72.42,172.09,153.48,167.4,0
bad_mistakes_00002.mp4,562,72.66,172.2,153.62,167.42,0
bad_mistakes_00002.mp4,563,73.91,173.31,154.2,167.67,0
bad_mistakes_00002.mp4,564,73.8,173.23,153.84,167.71,0
bad_mistakes_00002.mp4,565,74.84,176.57,153.48,167.48,0
bad_mistakes_00002.mp4,566,74.87,176.68,153.14,167.47,0
bad_mistakes_00002.mp4,567,73.76,175.53,153.41,167.32,0
bad_mistakes_00002.mp4,568,72.27,174.28,153.27,167.54,0
bad_mistakes_00002.mp4,569,72.08,174.04,153.92,167.71,0
bad_mistakes_00002.mp4,570,71.89,171.45,154.51,167.88,0
bad_mistakes_00002.mp4,571,72.63,171.61,154.71,167.7,0
bad_mistakes_00002.mp4,572,73.23,171.75,154.52,167.66,0
bad_mistakes_00002.mp4,573,73.76,172.12,154.23,167.24,0
bad_mistakes_00002.mp4,574,74.72,172.98,153.99,167.47,0
bad_mistakes_00002.mp4,575,74.24,172.0,153.47,166.97,0
bad_mistakes_00002.mp4,576,73.46,171.58,153.36,166.75,0
bad_mistakes_00002.mp4,577,73.38,172.01,152.93,166.45,0
bad_mistakes_00002.mp4,578,73.56,171.18,153.2,166.45,0
bad_mistakes_00002.mp4,579,73.28,171.17,154.88,166.64,0
bad_mistakes_00002.mp4,580,73.18,171.84,156.12,166.99,0
bad_mistakes_00002.mp4,581,72.86,172.12,157.3,167.12,0
bad_mistakes_00002.mp4,582,71.78,171.85,158.78,167.46,0
bad_mistakes_00002.mp4,583,70.69,173.03,159.11,167.48,0
bad_mistakes_00002.mp4,584,70.36,172.28,158.06,166.41,0
bad_mistakes_00002.mp4,585,70.54,173.07,157.35,166.47,0
bad_mistakes_00002.mp4,586,70.81,173.91,157.25,166.63,0
bad_mistakes_00002.mp4,587,72.02,174.98,156.71,166.66,0
bad_mistakes_00002.mp4,588,73.25,174.79,156.48,166.68,0
bad_mistakes_00002.mp4,589,73.75,174.93,156.46,166.91,0
bad_mistakes_00002.mp4,590,74.0,174.13,156.9,166.68,0
bad_mistakes_00002.mp4,591,74.48,172.93,156.72,166.47,0
bad_mistakes_00002.mp4,592,74.94,171.76,156.96,166.35,0
bad_mistakes_00002.mp4,595,75.27,171.6,157.42,165.84,0
bad_mistakes_00002.mp4,596,75.12,172.64,157.13,165.3,0
bad_mistakes_00002.mp4,597,75.1,173.77,157.19,165.13,0
bad_mistakes_00002.mp4,598,75.05,174.35,156.75,165.33,0
bad_mistakes_00002.mp4,599,74.58,174.75,156.35,165.45,0
bad_mistakes_00002.mp4,600,74.16,174.88,156.19,165.95,0
bad_mistakes_00002.mp4,601,74.3,176.29,155.9,167.21,0
bad_mistakes_00002.mp4,602,75.03,177.47,155.96,167.59,0
bad_mistakes_00002.mp4,603,74.75,177.91,156.2,167.71,0
bad_mistakes_00002.mp4,604,78.28,176.27,155.93,167.7,0
bad_mistakes_00002.mp4,605,82.3,173.34,155.83,167.52,0
bad_mistakes_00002.mp4,606,85.78,162.95,155.74,167.06,0
bad_mistakes_00002.mp4,607,89.77,159.14,155.03,166.91,0
bad_mistakes_00002.mp4,608,91.61,155.79,154.52,166.79,0
bad_mistakes_00002.mp4,609,94.86,149.86,154.48,167.09,0
bad_mistakes_00002.mp4,610,97.76,144.74,154.89,167.96,0
bad_mistakes_00002.mp4,671,93.2,157.01,159.25,166.4,0
bad_mistakes_00002.mp4,672,96.97,155.27,156.15,165.22,0
bad_mistakes_00002.mp4,673,99.31,146.87,153.83,163.83,0
bad_mistakes_00002.mp4,674,104.64,129.15,152.81,162.97,0
bad_mistakes_00002.mp4,675,96.81,124.32,153.9,162.76,0
bad_mistakes_00002.mp4,682,114.88,55.89,157.07,160.99,0
bad_mistakes_00002.mp4,683,106.15,70.88,157.64,161.33,0
bad_mistakes_00002.mp4,684,114.1,80.69,158.68,161.77,0
bad_mistakes_00002.mp4,685,119.72,76.14,159.55,162.15,0
bad_mistakes_00002.mp4,686,131.39,74.97,159.78,161.9,0
bad_mistakes_00002.mp4,688,145.44,78.03,159.44,162.3,0
bad_mistakes_00002.mp4,689,142.49,75.3,158.63,162.07,0
bad_mistakes_00002.mp4,690,142.56,71.93,158.47,161.91,0
bad_mistakes_00002.mp4,691,135.57,65.46,157.73,162.08,0
bad_mistakes_00002.mp4,692,120.73,58.31,157.38,161.72,0
bad_mistakes_00002.mp4,693,132.07,47.31,156.94,161.75,0
bad_mistakes_00002.mp4,694,177.61,39.96,156.87,161.69,0
bad_mistakes_00002.mp4,695,169.94,38.73,156.84,161.35,0
bad_mistakes_00002.mp4,696,160.7,30.28,157.63,161.46,0
bad_mistakes_00002.mp4,698,167.69,48.92,157.51,161.36,0
bad_mistakes_00002.mp4,703,14.76,0.0,159.19,160.81,0
bad_mistakes_00002.mp4,704,13.52,0.0,160.12,160.95,0
bad_mistakes_00002.mp4,705,56.73,143.14,167.69,170.02,0
bad_mistakes_00002.mp4,781,178.52,158.93,157.53,143.69,0
bad_mistakes_00002.mp4,782,175.81,107.99,167.62,163.58,0
bad_mistakes_00002.mp4,783,176.23,104.55,168.66,165.61,0
bad_mistakes_00002.mp4,784,177.81,164.14,159.66,152.0,0
bad_mistakes_00002.mp4,980,146.76,0.0,171.62,165.13,0
bad_mistakes_00002.mp4,981,149.88,0.0,167.04,154.9,0
bad_mistakes_00002.mp4,982,150.81,0.0,162.95,147.87,0
bad_mistakes_00002.mp4,983,147.56,0.0,163.03,0.0,0
bad_mistakes_00002.mp4,984,146.18,0.0,161.78,146.7,0
bad_mistakes_00002.mp4,985,147.37,0.0,161.15,146.83,0
bad_mistakes_00002.mp4,987,150.52,0.0,164.11,153.28,0
bad_mistakes_00002.mp4,989,148.27,0.0,166.28,156.9,0
bad_mistakes_00002.mp4,990,136.97,0.0,170.08,163.96,0
bad_mistakes_00002.mp4,995,150.32,0.0,176.46,173.8,0
bad_mistakes_00002.mp4,1016,120.18,0.0,146.95,0.0,0
bad_mistakes_00002.mp4,1017,146.0,0.0,147.98,0.0,0
